,id,season,token,amount,withdrawnAmount,token_name
0,0xe58000ce4dd92a478959a24392d43d4c100c85fd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5994,5994,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,851518606,851518606,ur_bean_3crv
1,0xe58000ce4dd92a478959a24392d43d4c100c85fd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6020,6020,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,19400264687,19400264687,ur_bean_3crv
2,0xe58000ce4dd92a478959a24392d43d4c100c85fd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,62488654,62488654,ur_bean
0,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-2375,2375,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,769019783,769019783,ur_bean_3crv
1,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-2583,2583,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,81338646,406693230,ur_bean
2,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-2728,2728,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,763631157,3818155785,ur_bean
3,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-2765,2765,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,74914658,374573290,ur_bean
4,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-2765,2765,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,651210887,1953632661,ur_bean_3crv
5,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5308,5308,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,77416609,387083045,ur_bean
6,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5727,5727,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,148619289,743096445,ur_bean
7,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5727,5727,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1882457733,7529830932,ur_bean_3crv
8,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5763,5763,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,42506676,212533380,ur_bean
9,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5763,5763,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1607461899,6429847596,ur_bean_3crv
10,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5962,5962,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,372553309,1862766545,ur_bean
11,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5990,5990,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,349445711,1747228555,ur_bean
12,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1140059215,5700296075,ur_bean
13,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8207,8207,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,4463772,0,bean
14,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-10763,10763,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7888862,0,bean
0,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5516,5516,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5845172905,40916210335,ur_bean_3crv
1,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6040,6040,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1,4719673813,ur_bean_3crv
2,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6102,6102,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,41728543942329378608,0,bean_3crv
3,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6612,6612,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,9556579580,56799159168,ur_bean
4,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6623,6623,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2354665970,7063997910,ur_bean_3crv
5,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6633,6633,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1802825000,1864248607,bean
6,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6694,6694,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2736050935,8208152805,ur_bean_3crv
7,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6696,6696,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2734481204,8203443612,ur_bean_3crv
8,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6698,6698,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2736732494,8210197482,ur_bean_3crv
9,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7562,7562,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,743296531,5672403469,bean
10,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-9819,9819,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,392400000,5584300000,bean
11,0x4bf44e0c856d096b755d54ca1e9cfdc0115ed2e6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-10563,10563,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3607600000,0,bean
0,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-2873,2873,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,0,ur_bean
1,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5421,5421,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,18438580909,368771618180,ur_bean_3crv
2,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5609,5609,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,21862102066,437242041320,ur_bean_3crv
3,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5928,5928,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3817699659,80171692839,ur_bean_3crv
4,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5963,5963,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,57177489995,1200727289895,ur_bean_3crv
5,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5969,5969,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,31928584995,670500284895,ur_bean_3crv
6,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5970,5970,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,16317455296,342666561216,ur_bean_3crv
7,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5976,5976,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,31410219682,659614613322,ur_bean_3crv
8,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5986,5986,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3884501850,77690037000,ur_bean_3crv
9,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6011,6011,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6215686270,130529411670,ur_bean_3crv
10,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6023,6023,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,40622005844,853062122724,ur_bean_3crv
11,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6029,6029,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,58769912866,1234168170186,ur_bean_3crv
12,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6032,6032,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,7888899394,165666887274,ur_bean_3crv
13,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6035,6035,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,57600667110,1209614009310,ur_bean_3crv
14,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6049,6049,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,0,ur_bean
15,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6056,6056,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,9135279902,191840877942,ur_bean_3crv
16,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6072,6072,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,5608051156,123377125432,ur_bean
17,0x15884abb6c5a8908294f25edf22b723bab36934f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,634065612,13949443464,ur_bean
18,0x15884abb6c5a8908294f25edf22b723bab36934f-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6094,6094,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,1531381929267693702357,0,bean_3crv
19,0x15884abb6c5a8908294f25edf22b723bab36934f-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6101,6101,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,1429903790057952334265,0,bean_3crv
20,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6106,6106,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,398606829,0,bean
21,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6117,6117,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,55004614,0,bean
22,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6157,6157,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14572904,0,bean
23,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6189,6189,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,60461404,0,bean
24,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6258,6258,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,62635271,0,bean
25,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6331,6331,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21121486,0,bean
26,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6424,6424,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14465200,0,bean
27,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6476,6476,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,9027491,0,bean
28,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6511,6511,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7496372,0,bean
29,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6597,6597,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,17365237,0,bean
30,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6792,6792,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,19784663,0,bean
31,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7029,7029,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11183391,0,bean
32,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7146,7146,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2564050,0,bean
33,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7605,7605,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,333964,0,bean
34,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7775,7775,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5023315,0,bean
35,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7939,7939,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20992728,0,bean
36,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8014,8014,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,35033266,0,bean
37,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8255,8255,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,200755638,0,bean
38,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8409,8409,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,443843825,0,bean
39,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8593,8593,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,155543838,0,bean
40,0x15884abb6c5a8908294f25edf22b723bab36934f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8975,8975,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,10035650,0,bean
0,0x4626751b194018b6848797ea3ea40a9252ee86ee-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5889,5889,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1000000,0,ur_bean
1,0x4626751b194018b6848797ea3ea40a9252ee86ee-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,85053,0,ur_bean
2,0x4626751b194018b6848797ea3ea40a9252ee86ee-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-8233,8233,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,44644357709447052414,0,bean_3crv
0,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5404,5404,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4945869498,24729347490,ur_bean_3crv
1,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5606,5606,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,13690010637,68450053185,ur_bean_3crv
2,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5956,5956,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,515160694,4856762094,ur_bean
3,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6013,6013,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1630248102,14672232918,ur_bean
4,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6036,6036,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2110345512,10551727560,ur_bean_3crv
5,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,586612993,5279516937,ur_bean
6,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6098,6098,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,154569291258273320870,0,bean_3crv
7,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6107,6107,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2549958,0,bean
8,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6148,6148,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2118744,0,bean
9,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6239,6239,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7967899,0,bean
10,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6581,6581,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5132406,0,bean
11,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7088,7088,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2262888,0,bean
12,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7895,7895,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1293394,0,bean
13,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8123,8123,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,8185635,0,bean
14,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8308,8308,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,12798940,0,bean
15,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8431,8431,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5575011,0,bean
16,0xa7e3fed558e81dab40cd87f334d68b0bf0ab3fd6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8980,8980,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,8737055,0,bean
0,0xd2f2f6b0f48e7a12496d8c9f7a2c18e6b76e49e0-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6000,6000,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,22455064610,44910129220,ur_bean_3crv
1,0xd2f2f6b0f48e7a12496d8c9f7a2c18e6b76e49e0-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6028,6028,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1020307391,4081229564,ur_bean
2,0xd2f2f6b0f48e7a12496d8c9f7a2c18e6b76e49e0-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6028,6028,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,204731299116,409462598232,ur_bean_3crv
3,0xd2f2f6b0f48e7a12496d8c9f7a2c18e6b76e49e0-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,11342639613,45370558452,ur_bean
0,0x8c35933c469406c8899882f5c2119649cd5b617f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6676,6676,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,332399,0,bean
0,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6004,6004,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,322774975745,3550524733195,ur_bean_3crv
1,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6011,6011,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3687548307,40563031377,ur_bean_3crv
2,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6016,6016,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3156506138,34721567518,ur_bean_3crv
3,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6028,6028,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6415644260,70572086860,ur_bean_3crv
4,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6053,6053,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,9314819832,102463018152,ur_bean_3crv
5,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2,15148696226,ur_bean
6,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6076,6076,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,7856643101,86423074111,ur_bean_3crv
7,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6118,6118,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5336475,0,bean
8,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6142,6142,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,66978582,0,bean
9,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6240,6240,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,104756546,0,bean
10,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6434,6434,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,39333356,0,bean
11,0xf3e9848d5acce2f83b8078ee21f458e59ec4289a-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8521,8521,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,360389106,0,bean
0,0x08535bbdd792254c23d6fbe21c25252461e740b8-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6387,6387,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,499535740,0,bean
0,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5926,5926,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,98657309415,1677174260055,ur_bean_3crv
1,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5999,5999,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6288915298,106911560066,ur_bean_3crv
2,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6041,6041,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,7421334796,133584026328,ur_bean_3crv
3,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6070,6070,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3084640713,52438892121,ur_bean_3crv
4,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3,11895025021,ur_bean
5,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6074,6074,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,12451502867,224127051606,ur_bean_3crv
6,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6102,6102,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,302972335787407176587,0,bean_3crv
7,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6237,6237,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,94652367600279528801,0,bean_3crv
8,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6300,6300,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,705577165869685670405,0,bean_3crv
0,0xdeba22ef671936a5cb3964c8469fdc32cf745c0a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5293,5293,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,972766923,0,ur_bean_3crv
1,0xdeba22ef671936a5cb3964c8469fdc32cf745c0a-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5961,5961,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,70356257,0,ur_bean
2,0xdeba22ef671936a5cb3964c8469fdc32cf745c0a-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5961,5961,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,871827698,0,ur_bean_3crv
3,0xdeba22ef671936a5cb3964c8469fdc32cf745c0a-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,307637061,0,ur_bean
